segment_id,time_to_eruption
580521026,15397412.77474797
582237775,40409464.9034968
582984940,25131838.492921043
583804134,9112856.76
584172188,20912820.359240506
584681455,29592514.611071434
584730069,2311151.54
584811769,14435639.541666664
585000782,10284505.61
585631329,27444430.54875
585632599,19285064.79
585794453,13457002.81
586623109,30205667.96333333
587942731,36966019.54951981
589267026,25962923.72322876
589599653,17913225.383333333
590127879,22046078.772666663
591351810,14794419.435876776
591724983,30043310.74
591748234,25997703.59910466
593905769,28647205.147777777
595300301,25367599.21041667
595515594,45831783.22
595878150,27084623.807420064
595948357,6897061.37
596148775,36035124.485
596188072,29910118.245
596712964,19671650.46
596902566,18434240.031666666
597680020,20556120.043285713
599282805,18892005.663
599800605,13392870.251530614
599844877,7988933.38
600302051,36714514.935
601681799,21579643.45
601783392,21587301.24
602420459,26028840.25887879
602717089,27754146.792631578
602991398,22610367.47867857
603615608,23039972.80666667
604033615,14193560.104044117
605820681,16896313.85994869
606531577,15212295.0825
606897760,16588040.851095237
607384816,30904289.13
607858573,29795746.90878921
608124556,2230185.79
608724954,24493146.559501406
608751541,32049114.42407197
608829475,8644159.995
609026192,24205021.0205
609044356,21119030.585
609214480,18144732.34933333
609563906,34430249.9264
610641619,1173518.26
610989758,25951993.856999997
611239718,11287026.760083333
612314224,27144590.431999996
612593600,24231868.7
613241822,22518432.18199692
613508749,29484195.580294423
613752110,23624763.46
614316191,18284200.64
614616814,23256425.49
615206046,31430466.069048338
615301903,26123051.859351616
615355771,2856659.92
615547995,21791627.478421055
615633777,36458374.025549024
616723468,26864704.359593812
617652607,3588692.515
617923095,30618131.14
618661926,7364168.551818183
619122060,18164572.95
619556777,30480088.92518651
619870461,25593629.008307956
620552705,19993643.286764707
620920171,21659489.088249996
621121127,33603324.09369003
622215273,3252600.36
622534980,36650076.12322896
622762972,19656483.015
622931594,18445557.08
623111625,15374889.99
623652126,10170246.979060605
624087859,29973047.634155408
624353796,22574358.995617647
625189874,32857897.943490196
625969174,24350854.46452381
626368590,27259156.674134918
626625043,19820081.03574046
627181848,27679220.170055937
627257095,39852357.95463154
627565310,18546530.41
627700336,25464851.399940476
628454490,27828665.019675322
628595308,8458448.546
629087579,26656647.225480765
629392637,18462972.685414635
629603561,39404711.3635
629712358,16476199.990193548
630155463,17841076.47676471
630365265,42427640.32316667
630603397,20258940.101999998
630735577,32155822.40598485
630770738,29673534.460572153
630924783,32069752.269919958
631558003,14086642.25510204
631674627,10071798.64
632722753,20864730.80846746
633082676,3503023.13
633481803,11751419.532
633631994,19100582.61
633784100,29106671.568734303
634523826,30726332.771761905
635521882,35794853.95207143
635528537,26616724.276113633
636475356,30662574.281792372
636553487,15261479.58
636930408,22715855.418857142
637521781,21893805.978242416
637628564,27991784.436666664
638038695,14765494.966768708
638074752,26612669.05
638139304,26470995.864
639591303,1644003.5
640694638,32950855.351281416
641814576,22687431.526161004
642130489,27635807.909537688
642484761,31010493.453194313
643786076,3754319.17
645040161,27378353.558221232
645087638,9215752.888
645328235,29277934.65
645444373,30355657.90650926
645671888,21353487.67
645838636,20674849.069565218
645908571,31060938.94
646558712,26042352.187656567
647024555,26981692.475169934
647125580,20411942.585
647817778,25404248.643736374
647855417,20553534.43
648116109,14512210.25
648918009,23658325.16880952
649050287,22364056.891666666
649359794,17981410.075
649890237,19656161.729083333
650343092,11981015.94
650538604,10676622.265
650575577,38732574.762624174
652057453,18297462.040869605
652565763,21061748.661940474
652628649,23581033.89333333
652851832,17434097.733684212
653042301,31688128.01489556
654182047,28823436.035238095
654343877,22993589.4
654641645,25271316.32
654661122,34426444.50292208
654754244,11886501.0475
654861205,29596901.47064394
655588446,10292543.725787878
656090846,18147381.97
656151121,9582336.465
656802324,17556913.585
657647407,26580148.89482323
657962665,18468964.5615125
658287641,22733149.02486253
658418373,25287829.88049595
658732421,439091.01
659908215,25999645.205052633
659974298,20967833.13
660469822,14578181.635
661609404,6486403.15
662470811,22184662.27
662564439,17639785.48309524
663008510,24166856.43791667
663119991,33576644.02580191
663386022,14446569.08
663896230,32926878.666783553
663953997,22976890.552714285
664150852,26376309.3225
665110856,17197156.9575
665191803,10278825.172214992
666003173,25700946.381740503
666071145,11691708.107
666560196,38313931.71472431
667329580,7382143.19
667807861,23634610.391589288
667896452,22544646.922315788
668002212,27979729.742300786
668282209,24017583.89
668710324,32578560.361166667
669244038,26614070.17
669255765,35665748.789666675
670451944,23686770.00285714
670924965,25153613.73723039
670969173,23048417.032833334
671457789,19790601.39
672023531,21283868.931764707
672124057,11429039.92128788
673681161,30197918.273511544
673841258,14994612.680616027
674223398,32475843.856666666
675716636,16533126.975
676142711,26880837.388
676332356,14988679.718507936
676850952,23167348.65
677651207,18270170.02
677885113,3034680.93
679397320,22375640.85
679554844,18533001.01
680542659,28217984.342222225
681152428,19728100.52689884
681200816,29937850.64839533
681324940,22703392.56666667
681511767,29286593.56346909
682683076,22879173.57
683424785,17100166.959444445
683551593,21019687.97
683768234,19346085.093
683879344,7871751.02
683989852,29165120.06
684010120,28586058.09567287
684020600,12447346.589742646
684469652,28270730.249205757
684712590,1992599.7
684803248,25675111.581666663
685113838,34244584.36333334
685291199,24319628.09666667
685305515,29442643.926248476
685365013,32684460.15059091
685792884,37709742.68255187
686556182,4925299.11
686802498,11702100.16
686840603,34890505.22880952
687472966,11981009.6
687964863,13249449.21642857
688177785,9612553.75
688371201,39314671.384161964
689039573,33690408.09713395
689570995,34264001.24254487
690163261,20918156.20509804
690465699,23977629.75
690611196,23022253.585
690788144,25699289.054367647
691454351,21006840.43123982
691956587,41006307.48
692031456,29298199.697777778
692055083,24835394.04063492
692437917,22126930.088249996
692475879,7430749.514928572
692818572,39623231.56922197
695985603,32811368.103176095
696048028,19015204.215
696878760,11785804.52
697051886,14742821.62
698018079,10183816.053333335
698221446,35581434.416666664
698539075,35016789.35840089
698710925,14164554.522142855
700130351,10553985.29752152
700498343,20120453.310702562
700953960,17894851.287008986
701732286,8521791.654
701867640,21141262.095
701977902,27911502.176666666
702792843,20319797.58458333
704203472,19089323.57590909
704612545,24206948.422095764
704851249,42429299.63950505
704948028,28948216.490789708
705850276,5859440.41
706971403,25356094.300454546
707012477,4205649.94
707321092,33928344.4627598
707967979,19360551.162424244
708384139,25150400.37995315
708425371,18450763.17
709856184,24532502.183571428
709926665,7167625.942485487
710964913,3694836.93
711484554,27204410.553880975
711758346,3293697.51
712621244,14189455.423731886
712931491,17362865.64
713037828,21736551.25631945
714014061,17968235.466697726
714218237,28954711.243332084
714228398,19690687.4
714397715,27430342.078068182
714616022,23933156.32
714760495,22493098.96055128
715086740,8317105.27
715420249,8101209.932307691
715591111,15263508.876472527
715655400,12304764.31
716158796,35855944.019428566
716259753,19042961.596650794
717552117,28726763.349065933
718387907,39758520.86
719635672,24655314.097777776
719728645,5451248.074058823
720150100,32880537.08535714
720184293,19407630.03850107
720873116,19838079.090886902
721288359,24106557.11142857
721851220,29014955.257449273
722341479,29464383.551970154
722489973,34047708.409429625
722660830,23120012.526075397
723248368,27009809.720010694
723987532,41395829.64985162
724012214,22192584.958421055
724035983,35682649.270284265
724278076,31684541.653
724696480,5209241.31
724750596,32013058.69625
724991886,21489857.6
726822977,22239293.386481162
726824600,27223500.87
726943670,30888069.452233065
727060279,8953317.71
727331270,15294476.40366013
728175955,27184164.642333332
728264963,7707880.923333333
728516110,34319632.46064853
728533186,18709088.566666666
728624770,9038639.256666666
730145244,25583390.819991037
730534922,24658545.993
730785442,35610310.996592365
730798238,22191552.18
731792366,18139775.84375
732183753,23814403.902544077
732279526,21270450.550377183
732966999,14897197.556775397
733406971,26607071.578134917
733432976,17638445.406666666
733592106,10633765.908382354
733612060,21961810.154666666
733747579,19928458.48
733964800,22361107.7
734576042,36272123.99428572
735446843,28852371.09950832
735643668,31549804.83325313
736340254,24456368.08031929
737499853,37627163.954
737634444,10433736.243333332
737865157,12999945.62
737911371,5743948.54
738420035,20249594.506666664
738541210,19630557.16
738828742,26482104.306449275
738831382,9606684.08
738981862,21452717.07240741
739032019,23339191.871999998
739056634,19332443.718519803
739152196,28021288.8545
739166321,5062187.13
739177337,29503577.782105263
739433136,17947283.338368412
739921517,33177303.998027653
740159625,12435820.979285715
740333059,22122744.93
740873186,18816784.56729167
742112668,22555719.09
743212389,19136301.512083337
743750398,39769975.98630953
743780663,28227864.406999998
743967179,33398270.253238097
744248278,22882150.049696967
744429124,1543092.72
744672527,28050288.46074569
745584428,34651437.44642857
745833075,28048661.98666667
746463163,22552429.55
746610732,18697419.365787115
746709172,23745641.311964065
746808252,16769704.273
747006133,31321041.105808124
747151025,26493673.492096778
748317851,17903085.363333333
749864100,30533010.100238096
750436950,24654723.745625
751220642,27214157.825
751564815,26246478.50638235
751660661,8958810.6
753167235,18457344.59
753479292,30099906.8164
754671748,9940903.058284314
755399254,24265577.047777776
757210736,27255830.03529789
757229442,4517699.355714286
757249530,6410712.54
758998850,17163621.8537385
759238783,37623076.61227301
760818742,37899273.37
761245986,24798370.79107143
762057975,22997994.74642857
762138217,24280161.767916664
762441093,25702866.990087718
762469354,40296700.75393728
762501976,24950805.82875
762802287,8291623.62
763399656,36711308.15241027
763412178,10268716.159761904
764592471,38410801.83106761
765116390,31540920.195
765173266,10547979.132307691
765224352,31103105.974577118
765388699,9997823.035
765687413,25291729.24366937
766124910,27726056.313880954
766202079,26053956.76923214
766337533,35423519.21112918
766739031,17964522.987873014
767529410,12117342.475333333
767647284,36943284.45482109
768744818,30255977.957583755
769004776,27366977.16835404
769353991,22260251.5353421
769421932,21211825.72
769716639,23707123.347259063
769998386,21863349.233551946
770206605,46114813.43
770234713,18013954.589761905
770323981,21159431.7775
770677681,21650950.701446887
770729323,12728754.367291665
771072361,11230716.891111111
771136745,19037428.896842107
771430463,19470364.318626083
772100527,25099575.77017857
772270326,13581349.126333332
772722335,31051799.77302897
773069438,18869603.81023942
773264874,24451015.35158772
773697018,16801278.441666666
775397964,26326631.52166667
776266493,32420231.92376518
776350546,21088439.7075
777658980,24517365.806153845
779616322,7040024.89
779657796,15826829.873030303
780886026,43034271.76124635
782147700,22914985.515222758
782265140,36503233.13895186
782387760,19099123.19
782520545,4729157.314285714
782828747,34118707.19747472
782907536,33787032.221793935
783881111,34180366.402929485
784075537,39670085.82742941
784274474,27691537.30157828
784363033,9043273.160761904
784562384,12974537.018888889
785130595,19480490.148
785495361,23691563.14
786352679,31173034.461948052
786584481,21698382.99642857
786626858,36038616.28
786985123,32777380.85106659
786987780,32952384.026360903
787991914,20512548.98666667
788425745,26964570.55715293
788570512,27015195.368666667
788841127,25928426.839333333
788996498,22323315.926291667
789035510,19873931.07
789231829,29082466.01254902
789418909,15967504.539062327
789491002,21975712.88766667
789558666,13128769.03010204
789985701,18985059.666764706
790080592,24993383.28
790154837,18094487.391846772
790990371,32649008.656
791154774,33607989.26111112
791294581,30382391.04454815
791309697,19570741.621999998
792226008,27268093.666666664
792358249,22236938.928622674
792431423,39285279.40203673
792482742,33325532.65
793266230,43060113.38041667
793689486,23446760.208095238
794549235,19621815.381256413
795021119,17239118.39
795060635,37462154.05
795173140,37275724.658016644
795714457,21061208.422685128
795720720,19191516.864002924
795919811,23570718.03111111
796327850,11403675.84
796691823,25174607.928653102
797565206,26449323.464761905
797705280,22432446.64
798471705,22141132.119083334
798788267,28794448.93397575
799724217,33692068.55892475
800033622,21409297.421333335
800146175,546748.41
800663307,26258242.809551276
802013794,29519179.577833716
802516447,17048046.509309504
803075067,34316685.906322435
803248171,26714853.94847281
803313602,19161499.756766304
803452652,15939681.892478991
803565075,29204586.787666664
803684433,38443736.013118215
803694340,20695801.47676471
804423051,10250755.238333333
804510450,39499999.02294872
804726806,39062055.986703835
804757084,25125920.194333334
804816280,17192417.97685714
805800861,21224209.718689546
806115854,28320103.820474606
806195511,34954813.21
806952878,22020390.890428573
809229362,19709828.241319392
809794116,28816534.889000002
810606105,10826097.062812977
811936110,4348156.06
812431634,16150436.766
812504494,19523508.658414636
813456354,23600832.843764316
813770110,24386008.4
814532752,24684997.761268243
816469330,34235106.46
817368728,21044181.2436453
817419663,18616804.95
818745135,23621280.408196963
820556746,4380968.51
821432920,22209156.66125
823304341,26757777.03535714
824171365,17531912.624192253
825473294,39803350.912130564
825599858,18114936.655
826404997,28366968.926420044
826873394,25695546.58
826960749,39174972.96501459
827256751,10043295.31
828055854,21960368.619464282
828410838,42434059.217541665
829021178,23328767.324444447
829203170,21876714.54441908
829242110,24461632.34
829372910,35148232.33971248
830225602,30111953.719910625
830585035,23968969.736666664
830766852,20833106.190758705
831197278,30300978.479897324
831582761,9526983.051666666
831662462,20598131.955912516
831790523,14090923.06
832114783,16920276.856748376
832200317,16488261.13867402
832898657,15214018.15
832906312,22704564.905
832911243,34972016.31
833277203,29585047.46166667
833533222,21348875.95
833566638,29711853.485228572
833791466,30648236.957825758
834080153,21540727.42
835761629,22335522.46
836037627,25247445.544274367
836120132,16850706.372777775
836695247,12110310.65
837714708,17457729.820661765
837799456,23429823.730490502
838534055,26646328.871060606
838665652,14115591.624727273
839159048,30441946.62
839379496,9867706.026
839626541,24960705.385
840111436,26287411.208450858
840597788,18631533.80858374
840893892,35136357.91375
841139927,20210002.34
841404878,26554033.3
841601279,33091129.300444447
841881642,19179147.35
841977836,26237005.995045867
842068125,23733209.21
842952211,38526943.39958333
843087972,24630659.107619047
843609477,21752874.527212888
843661980,6936093.621666667
845745237,15654640.56
845771247,15928549.448333332
846589870,27108066.347045455
846744181,33330622.576049823
847443692,37561907.435
848095710,19923240.935
848387591,16883570.573333334
849013877,33642489.255606234
849612848,22482496.305094276
850248956,28527185.334747456
850332425,18543780.729376193
850397684,18634311.325
850487530,4313830.24
851112541,21847897.139333334
851449262,3490489.24
852811658,31964453.661853928
852999346,26102736.63
853074699,31607404.919444446
853135326,27803836.71
853592921,23358128.3135
853693902,28388662.93592105
854148244,34647272.07705556
854805424,16954972.73376389
855376433,30056742.2021685
855797438,25112023.86
856432538,10108022.783333333
856548783,19979936.429959517
858346123,25509051.771058828
858369576,16533152.763032638
858996605,18440843.524666667
859056629,29173739.753925372
860153809,15449128.602142856
860384929,30705485.67292362
861038294,43473954.24291666
861733112,21055894.39
861774531,24216660.86663358
862650959,7198886.626666666
862803892,25137637.99
862820025,35534923.941664815
863759909,21147580.71
864108688,21599901.78509804
865103237,17415416.902631577
865105594,27688648.649512988
865454576,23574754.55497362
866152378,14406432.124285715
867348527,23658526.87866667
867963258,19165585.800555557
868098168,21762017.092205882
868971202,21232471.926190477
869012352,23352294.761991337
869834621,31134318.560056325
871041901,17793978.416335057
871669460,35859523.699347325
871806722,1000651.06
872010061,22268251.575550213
872439550,20291602.067151118
872670757,30542527.6411502
873475199,20945168.27993816
873833771,19051417.712857142
874026157,3550694.755
874290922,27637034.223243695
874843071,20222358.804583333
875009741,25631404.483333334
875149448,289080.53
876859747,26335483.63
877657218,36372487.80875
878567731,27337963.728095237
879018791,20251701.49239744
879206669,32126670.88025641
879769410,11524956.075
879890546,14646031.27942857
880035963,22736870.31
880732047,27877388.01242529
881688715,34936932.90330475
882513839,26682150.1125
883117492,35264667.322883695
883647784,17906056.663273707
884063619,37283545.653688
885485944,25195800.03
886269961,16906192.47
886429485,3401230.39
887141332,26186424.63861908
887196696,33239570.523000002
887534478,16040456.338555107
887950088,37332454.57
888038952,26553891.528333336
888160053,20819683.15
888261646,23822310.07333333
888587347,20784631.4375
888807075,20375761.27479606
889325006,24571227.42223485
892360563,20644892.19375
892510845,25960369.3475
892611192,30432185.57
893068464,22328008.490447618
893832586,20635625.330625
894222453,18295311.552232277
894451685,26089966.198095236
894546161,29108278.957108468
894657888,12102616.155532055
894894205,38826443.979166664
895097268,19467498.42
895223493,21566519.13422222
895330083,17698120.09
895873357,26293541.571071893
896964180,16838970.41705263
897209255,28280909.95
897392908,23264544.998856887
898658420,22342270.6564
898737455,19264509.134
898958179,13412293.404285714
899236930,26455162.20818678
900589615,22180149.23
901530176,22594263.922352333
902806546,23826976.083333336
903980536,33724937.67255115
903995114,6105070.954230769
904100228,16905467.75077381
904171255,28389073.225676917
904186687,31241082.22458333
904364008,41108779.1
905552224,26918941.302580293
905796118,41205542.104166664
907406308,22609114.541647557
907551613,27968582.95978657
907590804,33741346.70200297
907622973,5346584.36
907638397,29183041.622703295
908386394,26943582.877666663
908891261,36283988.120161116
909234048,5016060.462117647
909329074,21955427.68459383
909523960,24792714.57
909558361,24910466.21091667
909893398,32084235.368842993
910761862,21514739.545107145
910991764,7011142.24
911096051,6353223.950952381
911674118,7659435.07
912022606,20932748.47982143
912650492,30700004.869611077
913422950,14181963.843684211
914253765,22710168.77770315
914332630,18978519.4
915222064,12370493.254561402
916318522,30921520.30941585
916486479,38283169.324
916642023,23446622.0
916716032,27999024.655170374
917809446,7242617.95
918796208,28536259.33132111
919097664,9312812.14
919268766,20941265.545555554
919286913,7792534.44
919396024,27826392.47666056
920228282,11726929.275
920981063,30446940.489983026
921049132,43616093.68984615
921110033,32195742.11831125
921604428,23658650.97225
921680490,34117428.64774397
922141654,15404626.35
922470018,25800919.218000002
922559540,26540916.504455537
923552496,35251725.745944895
924864353,8842597.64
924930242,32951313.32173468
925284393,24068707.908666667
925330007,30145488.40809524
926132572,27801045.61156858
927335779,15847348.629
928108227,29020043.328686975
928575366,21645507.705
929039412,36346892.1681685
929146984,29878960.795777187
929460995,40197753.2425
929686027,10293092.233886462
930407677,9110011.034
931169027,24037498.16
931996112,13106981.193284333
932111221,16696875.035
932220519,25898517.577265155
932704587,6762106.19
933014297,24612131.99
933447260,22095504.075813495
933459350,21877766.95
934253327,28312115.31904762
934683322,26142254.25067227
935317037,26420905.15743725
935633255,44388773.30314102
935947562,21674877.563088145
935979331,25295523.865563855
936112261,37988742.37465826
936156342,13720853.675333332
936606331,22845956.94
937159886,26117949.85766333
937339161,7111801.829
938314546,34280257.71
938703974,19177073.676
938790217,23687465.705852147
938925165,31142924.52
939059785,29432445.19903846
939271591,22238092.29078947
939371377,40815036.47400001
939884834,23148823.305293795
941679734,30624396.404748417
941881769,36041919.302655675
941956643,9151833.665454544
942573033,30972011.780797146
943146683,23867570.827986762
943211267,28357306.80313492
944197169,21271363.62554622
945792830,17799994.46845118
946277816,22004360.3175
946870404,31411099.573333334
947537520,37642714.27008914
948018719,22387256.31375
948098907,26430077.02333333
949824611,25130303.408858977
949966037,13037756.175424088
950058375,38938395.486
950555280,10590957.999
950943018,23003291.560873017
951055471,30405263.215443593
951925053,24863122.01
951925169,23377730.866
952853969,21935484.379165877
952890580,23992456.187287875
953184598,17978688.58
954107373,25441637.105710782
954192065,39871342.90369919
954642155,28790351.966134027
954693127,27634884.68705882
954980699,20156672.392857146
955142815,19810479.35
955629874,29887076.37762814
955783283,2989678.1
956090756,46254782.68399999
956150342,28357997.963190977
956399703,23470200.8505422
956485344,25695853.563816186
956740065,20553454.944636364
957159587,25373971.918511823
957392789,28057940.782900695
957895748,14691832.595833335
958645405,1418322.18
958742619,9180564.71
958884312,8910005.906666668
959362719,16773080.601228073
959540478,29214931.7975
959565650,3164597.77
961444972,38018841.5625
961467028,16885642.75
962930883,20604095.37
963700576,20773857.58
963879097,40012182.904285714
964743728,25629737.486178514
965465651,25485290.8
965477863,31306146.145637255
966319983,7107564.216
967143426,18269093.699411765
967209543,28090044.740711402
967707155,25190736.839003664
968166472,26128495.316999998
968459472,14804120.094046498
970349147,19379191.33625
970365099,34011007.24907143
971384298,18127944.37894246
971806068,18398584.23
972026793,27781323.675369624
972612114,36626838.87609314
972707061,35005302.59111111
972862949,28920441.364608496
972880937,10161419.835
974071693,29076170.023568545
974803775,28078233.456657972
975227813,11998152.970833952
975765676,36910048.1954902
976096225,22265628.93952814
977019835,2857366.585
977069879,23362683.499892578
978068035,37452737.06728217
979002486,29546030.386473265
979909839,26818977.892302293
980327411,25378288.732999995
980434852,17287310.22
980673729,19590585.99983379
980720229,25260415.89956989
981231524,23400296.598
982502730,23179112.27914078
983288274,12302710.493125
983938571,24105193.31541667
984514246,33958283.909179494
984566771,8741808.29
984750747,16897666.68713492
984887289,5988160.526000001
985538416,33861120.074385345
985937437,12196906.805
986016887,26591880.81609966
987007987,23534331.268715046
989089141,20183327.733809523
989199033,32709486.16378571
989224901,22046865.916023813
989371228,37686116.27785714
989967752,31724681.199095234
990500059,36046407.35
990683783,16940715.07141486
991269912,22724844.1
991366096,16192428.845887179
991653568,19741330.05333333
991785030,17636867.80138822
992399759,22559402.64
992606804,16090629.87
993635540,26878779.76442971
993854483,18875745.186666664
994270189,15677858.895848041
994432064,37675965.958249845
995198002,18315927.12
995552581,27293066.526333332
996465465,29322851.965
996644458,23801080.56
996704281,20772692.46
997630809,18074092.88052241
998072137,17519531.31
998136924,37338872.43148179
1000213997,19590335.883241758
1000488999,24678446.938421056
1001028887,29602030.011154197
1001857862,19150596.00404975
1003310246,30424309.91142643
1003545497,31123889.71907016
1004288653,18372053.073406488
1005166812,18808063.78625
1005502784,25741653.392249998
1005767712,22135006.372642856
1005985933,21597849.923253965
1006013726,33731998.57
1006026494,15952444.57
1006540019,20589450.78096445
1007067208,22764842.15583333
1007233480,25312658.841739926
1008031106,23661089.33333333
1008453141,9837023.678333333
1008467020,23960079.15
1008990702,24419352.22980769
1009570124,20725752.47407286
1010782837,24199965.423675343
1010943716,24986577.37
1011004896,17376245.406875
1011275894,22806305.377701327
1013422575,14069915.038782053
1013765862,8088930.845
1014679633,30357604.455
1016115878,37657919.1610516
1016184206,26135832.39
1017230048,27941765.9047861
1017425206,34241997.002076924
1017793579,13706817.0865
1018339787,16746084.88
1018415836,21498323.423499998
1018835959,23403580.750166666
1019822001,22755467.784449033
1020904533,39751728.29785714
1021766991,32423493.40333333
1022303057,31086367.79099696
1022564826,14703006.041999998
1022792201,35016865.35012776
1022920538,4429852.966617647
1023129837,36649838.25882353
1023178939,11534635.54
1024202315,42031958.30996667
1025034217,32575053.419333335
1025592404,23070603.98813386
1026104909,12841999.352266347
1026215164,22045355.605365854
1026330044,27094849.51
1026893635,27608356.286
1027015334,22504623.89
1027196270,30182988.14125
1027492850,22749969.66
1028291376,24391640.71
1028734549,12059535.834285714
1028909050,33147727.895628344
1028936480,9399806.749166666
1030142029,25985593.90166914
1030502977,10518598.94
1031020617,15967460.856666666
1031159375,36316832.230695985
1031162177,36562965.69
1033010545,25467955.784422792
1033712814,33957825.73233333
1034145574,19671571.748125
1034149150,37560711.98947413
1034495604,21976702.961231794
1034575439,26921261.28142857
1034661081,14311380.596363638
1036359163,26211943.962291665
1036419067,15328153.565365853
1037409111,33476778.187435757
1037457727,38884458.61512545
1037866071,21085947.966666665
1037870582,30927152.06243091
1038229705,7669127.74
1038561162,23984071.148097884
1038795212,43186209.65021541
1039022988,22809309.776566014
1039467390,23865403.4125
1040926190,33626434.16024161
1041238096,14369332.084285714
1042404145,33266719.43599897
1042683102,25582447.000946566
1042872766,14251207.87
1042966293,32639731.14151208
1044132676,35979576.36
1044145499,26795070.595690474
1044572708,23958421.51
1044918875,26109771.844632663
1044919243,17318245.54
1045961446,12403162.539117645
1046125885,24121647.53
1046298092,19865499.07521512
1047440176,29651387.331386555
1047553323,15391165.274988256
1048071171,40327489.23
1049029417,24366954.6
1049179883,22669684.952157173
1049458669,26436930.126666665
1049490456,33628305.38333333
1049718151,8867854.889479078
1051297459,29689998.542475477
1051723909,23421290.506526288
1052096870,20216873.870125
1052598935,21605874.56541667
1053288769,31813696.319000002
1053506000,14273088.28
1053709012,17722152.183431372
1054155456,10810013.195654059
1054183033,11002185.859714286
1055110288,26010594.68970315
1055280734,20417323.022079747
1055292020,26035655.10115
1055715186,33377543.875812702
1056283823,31905117.374828327
1057143322,23289557.135
1057565195,36353294.21707149
1057891675,35009113.33733333
1058184184,24759511.51481352
1058754098,30065714.791193247
1058988926,38595957.146619044
1060658700,6219105.82
1060731119,35043829.79416666
1060942736,20662658.738125
1060953646,31626787.565474525
1061777512,32524275.059012674
1063352576,20821104.605333008
1063492083,18916707.788888887
1064227773,21486092.73
1065071029,20521213.04
1065179054,25845832.245942526
1066858964,38938346.585
1067398856,6344395.431923077
1067885278,25892336.03580882
1068098496,20238478.13
1068298311,13407072.05
1068515581,34090198.73542857
1069211376,40698286.4425
1071550768,26359878.98189394
1071673479,1113595.7
1071727846,22043679.57
1072278088,12592563.26
1072995306,9689999.69
1074297431,24614046.856142487
1074331622,15280229.635625
1074855139,19821293.18
1075283470,32956228.352105264
1075411242,26683479.59555556
1075732342,34986186.18586418
1076096350,15467945.74
1077472023,34804806.9078552
1079683965,6373381.75
1079951835,23986333.61271794
1080323153,21738563.2175
1080844241,38797443.03790208
1082262945,26613857.67
1082864378,24258222.76166667
1083707533,23096039.61
1084397983,20957088.09125
1084431292,30302638.763333336
1084581069,23857629.15270576
1085038607,12117100.998765182
1085084497,35441978.32807143
1085229280,24986113.046562094
1085510648,41500809.448699184
1085881951,17475775.322
1085882007,25147604.5175
1085910515,18280570.05706731
1086569026,20636985.06033531
1086820883,23709524.49083333
1086962283,25496842.73916667
1087163936,15377581.433212124
1087612350,19595491.153333332
1087681649,24822566.752388887
1088360907,24379625.984367646
1088867007,22929675.513333336
1089106361,24607455.003125
1089622428,22937262.63275862
1089767427,29006417.386657618
1091470526,20499463.276708335
1091631666,23056326.4
1091745945,3262627.62
1092124990,19012383.073125
1092555354,31901334.926999997
1094588886,32852798.1075
1094824382,29211464.210142422
1095039261,22881784.843480162
1095263306,21450924.888295587
1096077505,24976791.02
1096565436,16500788.762458332
1097472544,38395782.6
1099056611,19505400.92104808
1099388776,2021762.3
1099472249,23936354.263980087
1099564840,13019491.519096775
1100048277,26038397.76402834
1100276687,8422768.57185305
1100541264,8850539.82
1101672261,34258319.29
1102273593,37830778.13
1102402906,13811187.18125
1102541950,27284030.22
1102809614,21727564.22241667
1102814669,22191060.70038889
1103082804,32366855.88875
1103286910,22458425.677837122
1103368940,31178822.35672619
1103540935,6614983.1
1104014396,564512.05
1105331011,42555900.75594166
1105982863,13443862.245
1106241100,22144356.66
1106563471,30435895.70317778
1107289052,34250978.49125
1107461160,25685050.886016287
1108430240,33147604.624622222
1110364836,28811290.073883705
1111519643,24973037.4963141
1112589641,33345915.921666667
1112725405,16685618.773684211
1114166998,18999301.448170993
1115292010,25034836.39
1116004069,38260835.48
1116487834,16635109.407078788
1117004656,19662271.752609853
1117136867,23868511.974083338
1117195616,30463892.83
1117947416,33087668.19737738
1118238925,11674287.545816086
1118482512,16345871.685
1118815295,20471083.91
1118878688,6545939.09
1119261733,28724664.238241754
1119530134,38952606.37563636
1119629515,16743432.681558233
1120000702,19798078.85
1121880142,22533834.515333332
1122235886,28528470.14835714
1122555066,30608972.335044645
1122574109,22862886.35
1123664964,36211801.3839124
1124294151,19416885.4
1125699550,19467205.211551473
1126221533,21920286.90111111
1126641381,22452311.550935607
1126757306,11248665.977589743
1126796520,18483924.679166663
1126811259,30828772.574377872
1127832368,27099835.019935086
1128226922,24204609.0
1128498225,33043472.987727642
1129027163,30008906.39292032
1129221340,22876181.39
1130257145,24129589.59333333
1130720014,34490496.77790412
1131027065,9346161.54
1131427620,37819532.07843594
1131523873,39089704.50901281
1132295917,19341332.096666668
1132486761,35179074.227466665
1133082361,20695590.441666666
1134509383,22227514.957070455
1134521236,44520553.13751282
1134779082,13425363.445
1134883832,26990977.908015076
1135419607,25643057.55522876
1136836722,23535438.729717948
1138013832,13611048.206493018
1138064736,30162519.31833333
1138211675,19155887.42719895
1138486916,1485735.16
1138681044,6810176.6975112045
1138720460,22700101.81
1138882964,30714612.972907078
1139237569,12994213.286666667
1139538400,17022173.636231884
1140820511,34920123.44614035
1140974500,13992518.544460785
1141520169,5917477.293712121
1143001734,32520286.514781088
1143047042,12045639.225833334
